Genes,p_vals
CDKN2A,0.221604482418605
SUMF2,0.353510147857209
DUBR,0.96237586039706
DHFR2,0.203188378852582
SNHG17,0.750847883319344
PHF11,0.282785684639985
SAE1,0.792775326152924
CHD7,0.262531005479353
LMNTD2,0.543480092463832
SYK,0.431759711669398
MTDH,0.283314681088328
ZNF608,0.43269280091784096
PLK3,0.00172825708042941
ACHE,0.6081486142478211
PRPF39,0.7834861300417549
FAM30A,0.0855555231562306
CCDC43,0.470206080268477
LOXL1-AS1,0.659889377938609
TSPAN33,0.985021178555402
FCHSD1,0.863961571106351
JPT1,0.17149575660259306
ZNF706,0.8082469266115229
NT5DC3,0.393882725864584
METTL6,0.0838409721083797
NDUFAF1,0.43791675793516893
PPP2R5E,0.25409315821740697
STIP1,0.460393012460646
PCF11,0.383074871236968
WIPF1,0.792605843154491
NCBP3,0.04053869021734
GALNT4,0.462385017279106
CDK9,0.39961709808056
VPS37C,0.0225459220493211
QTRT1,0.37330338333114704
PIAS1,0.468145034349432
PSTK,0.64511216627401
PHF20L1,0.586605480615468
PODN,0.780678549670826
ELK4,0.542594599863094
CRIP2,0.301523223063346
IP6K2,0.0323797363211977
ACTR6,0.995890836724343
TMEM9,0.8936563832406109
RERE,0.330341541366122
DIMT1,0.3708970600896121
CMPK2,0.24147610605091
NSUN5P2,0.945218200248754
ASH2L,0.27717443191762203
IRAG1-AS1,0.8415996845332859
SMNDC1,0.583569921368162
ZNF669,0.128204250067556
ZNF682,0.530471593461547
SGTA,0.796196526888396
ATP9A,0.169095176594371
MAP2K3,0.973405926889105
MLF2,0.25570062846913
NGLY1,0.585872383454235
PSMD5,0.763850260068486
AIG1,0.15789852667068
ANLN,0.8754368678887191
MYC,0.19217874433618
UBFD1,0.63560255143835
ZNRF3,0.7122518961445409
FSIP2,0.223345236717111
BMS1P1,0.22147939670271105
ACER2,0.7228908085242841
ST8SIA6,0.00623557400908564
CCDC85C,0.297878852340925
POLR3A,0.5154244297377529
SNRPB,0.0796284595523632
VWA7,0.42936844222316495
PITRM1,0.839222084144481
CSF2RB,0.00310339888709924
GLI4,0.0339282505765625
GOLIM4,0.641014831511016
C8orf76,0.4721682404038301
ZMAT3,0.558298108415494
DOK4,0.000721113482934677
ERMAP,0.984544442782419
TBL3,0.222529564833688
TRPT1,0.449758975769796
FN3KRP,0.0933542573019479
LINC00987,0.229617637661346
PPA2,0.73209222822629
TUT7,0.07430191475032599
FOXP3,0.37238878165497297
PVT1,0.0206402422897134
MTND4P23,0.0691578181947538
ANKRD20A5P,0.823017704148938
BIRC6,0.392786799585786
PURB,0.00718898371369392
MGAT3,0.0038678203463033104
CC2D2B,0.149248791937249
NUDC,0.0750133165153039
ITPRIP,0.6820388695976689
BAG5,0.207182482097494
SQSTM1,0.92699290095971
ZFAND3,0.5775559759092429
DOCK5,0.0977498350449671
XPOT,0.0204680075493002
ARHGEF2,0.0817352331078033
ENDOD1,0.485466934704276
TMED9,0.7910372637545771
RIOK1,0.956984296175524
DIS3L2,0.613680411087259
SLC25A24,0.461142925241337
FBXL20,0.375545939320704
NFKB2,0.0457722397586416
ELAVL1,0.8068450457204899
SKI,0.609353961891611
ACVR1C,0.912018681024625
ZNF552,0.913292515101241
TMEM214,0.8761195382984971
ELOA,0.797648846246385
SYNJ2,0.442056555864151
NRIP1,0.473229504180523
TRAF5,0.69714943220232
WDR55,0.3359377904809569
DUSP11,0.30167438401934304
HSPA13,0.310900632352781
TSPOAP1-AS1,0.937288042350536
EDARADD,0.691097907021327
PPP4C,0.642968623463283
OTUB2,0.8865702111003521
AMIGO1,0.6256503517285711
QKI,0.828975793252593
FBXL2,0.165521541561695
OLFM4,0.443452820390402
IQSEC2,0.41873889515545504
CTSA,0.15000825479366595
ART4,0.974749449607898
NBPF20,0.398985086531723
IFNAR1,0.0421371486643517
RAB11FIP5,0.0195686459198503
SAAL1,0.627437294354629
H3Y2,0.676309027465517
NGDN,0.248198988259962
ADPRM,0.8745278418142529
KLHDC10,0.254945415910409
PGM1,0.0420706089115767
ZFTA,0.118658716123269
JTB,0.133491979394245
AKAP9,0.263333402563399
CYBA,0.7682616768122679
INPP5E,0.967890434474934
C16orf87,0.375848778544012
MS4A2,3.479014430916489e-21
LPCAT4,0.044734373649432994
STX4,0.977746028282736
GPR20,0.422102773277509
INPPL1,0.0964024531864952
LERFS,0.30009618036212604
ITPRIP-AS1,0.578658125889464
PZP,0.0616337935264858
LINC02656,0.17199683404580898
RAD51-AS1,0.0932631846299132
WDR45B,0.21901806940858
MMP24OS,0.22931800097732505
C11orf54,0.721021062471533
UTRN,0.566797270771514
RHOQ,0.0904236439422449
CD33,0.14332109044494298
CLECL1P,0.519338982725001
MACROD2,0.245254693958476
TIMM22,0.7724792970720121
HEBP2,0.577450942708122
HLA-DQB1-AS1,0.269150652735008
CALM3,0.706109718306293
PI4KAP2,0.590371010087552
SRPK1,0.0197208098174178
JPH3,0.604452341440229
SCO2,0.6892635103478001
SDHA,0.328884921097295
TMUB2,0.17757714780531894
BNIP1,0.776890699866521
BTG2,0.321409254005
CSNK1G2-AS1,0.7324741647219541
TACO1,0.29541579760764697
ACADVL,0.990004555508002
RARA,0.0285832524807182
KBTBD11,0.397336939985293
CTAGE8,0.4905503011391521
POGLUT1,0.571332279964708
MARCHF7,0.94353733657174
ZNF865,0.862687183691709
GLCE,0.362786666324581
ATP6V1E1,0.746629730655119
ENSA,0.6932767953829541
JAKMIP1,0.223060411206338
ATP13A1,0.391260121857955
HSF1,0.119928088273744
PRKACA,0.0327204554951893
DTL,0.3503546917088161
BUB3,0.8024269393537091
SORD,0.25245249168251604
GOLGB1,0.165910664703004
RBM15,0.530392530879366
MCRIP2,0.725326858096375
GID4,0.733068229464726
STON2,0.26983510162678
BHLHA15,0.21955545322487696
DIP2C,0.484792361547065
RNASE2,0.36081205074225
CHCHD1,0.2800043434159289
CYB561D2,0.384946857467469
AKR1B1,0.9341998574240252
GPX3,0.0461918038242984
GPRC5B,0.520249307078693
MDM1,0.0640116804095163
CRYBG3,0.939829721141166
CDON,0.33652765004505103
LINC02361,0.456624062564584
NELFE,0.266923053460619
SEC23IP,0.360565350364248
GSDMB,0.552730965547672
STAC3,0.24534033740288705
MEI1,0.685594006829473
OPLAH,0.0138829755511018
ZNF33B,0.79209419400629
LINC00540,0.7321279649156809
CCND3,0.0770145002776803
TUT4,0.7033220822118111
USP38,0.291131001197976
DNAJB14,0.957283997289167
LRP5L,0.163232889411346
SCGB2B2,0.14178192774203902
EGLN2,0.620300370960731
ZNF623,0.566364635205633
GRHPR,0.6429606640564921
TSGA10,0.750389817510418
COG3,0.4598804734923089
LPP-AS2,0.0969653546279934
OCIAD2,0.204483993918404
LZIC,0.445731178967954
RNF113A,0.9678689408371568
RUSC1,0.924923177548481
RNGTT,0.623013625364705
TCAF2,0.8541311396455079
TSPAN32,0.0137839149634958
KMT2D,0.338730175066584
ABCC2,0.29631658901735497
NCDN,0.19608575570421
RBPMS2,0.8652878054781321
PIM2,0.14185823420431198
PRKCA-AS1,0.5064919735393929
BAHD1,0.981335974342971
TRRAP,0.533941571481326
NOC4L,0.429821493339355
ITGA1,0.0015101859063098
OSTC,0.641695265041869
PIGA,0.718234056919768
TLR6,0.212134016573767
SLC29A3,0.957149980550758
SLCO4C1,0.268498376148683
NID1,0.0383357390815394
PIK3R2,0.596260533538806
LINC01684,0.614144642757251
NUDT18,0.550545610569839
BDNF-AS,0.32946261377377195
ARL5B,0.216555808841621
RASGRF2,0.228236305133864
SCAF8,0.9047697909724368
ESD,0.457436581030898
DISC2,0.385004368465441
RPL26,0.224136411686067
INE2,0.5570684319074399
SLC29A2,0.435739449223599
RECQL,0.564990976168024
MTCO2P12,0.33428403964458897
TEX10,0.574077914120629
ZNF487,0.00306861042960136
TAS2R18P,0.661825456558141
MRPL45,0.878324359104712
RHOBTB1,0.4860834093822079
MAP1LC3B2,0.4400032744827141
CDHR2,0.394577118218967
GZMK,0.00122844353168586
CA13,0.422216428748236
UQCRH,0.34523547604017496
UFSP2,0.970704948657206
CRIP3,0.3800149341734589
SERPINB10,0.468322462709553
CARS1-AS1,0.499430735610442
HSPE1P18,0.27553788519023303
PPP2R5C,0.473230598129285
PRXL2C,0.46619720285124
HERC2P9,0.8641552163197391
BYSL,0.504847773233341
GSN-AS1,0.0330954464069656
SRSF8,0.40247086588730896
ZNF850,0.560843796948847
BSDC1,0.0328266482191734
CCNF,0.13004429506377402
RNASEH2B-AS1,0.524466978933434
MXRA7,0.5516277231420931
LRIF1,0.741471181548516
ZC2HC1C,0.729398374717348
LRCH4,0.500287770579259
PARP2,0.627087018484761
RBM6,0.31835282484654304
SDK1,0.919904976960768
DDX23,0.43750702918935097
ACOT11,0.30085317512995
PLEKHM2,0.646058931203333
NHSL3,0.934322649930292
JADE3,0.5482354674397361
ZNF232,0.782260775857766
MAPRE2,0.302808396006464
RPL10P16,0.408879604027068
GAN,0.0534079569516076
L3MBTL4,0.7373225118201031
FBXW4P1,0.6496748972716
CHORDC1P4,0.653254904161104
SNORA55,0.705917123147808
DHRS4L2,0.0814018872338807
MYO9A,0.349925803139076
SPTLC2,0.683050802167563
TLK1,0.7123627236243292
HISLA,0.6054305148996271
PMEL,0.4206872620259221
HLA-F-AS1,0.742819472921488
CLN5,0.123057933441077
FKBP9,0.489221215071741
SLC12A2,0.999583848140783
TTN,0.432909593396195
NAIPP2,0.279669251896262
LINC01232,0.336113119625274
CHD1,0.0580365743420097
CAPN3,0.363861119056774
ENPP3,6.3602951561644814e-12
RCCD1,0.0291780719475138
ZNF451-AS1,0.369998825200374
SPINT2,0.7597657576285359
RAB5C,0.24358239421386704
RPL19,0.14265893072898
MYNN,0.475883884349972
FZD1,0.7310378502372339
KIF3C,0.5528512418470789
PTOV1,0.311955006940844
ZNF337,0.966566818225833
GTPBP6,0.596101016451974
STAU2,0.3570928027831721
HAVCR2,0.143754279727824
LYPLA2,0.17703458955503895
IL27RA,0.12729877982079302
GRK7,0.942566081128043
MYD88,0.0044410723525395894
NACC1,0.24739667499609305
GADD45GIP1,0.623598062157949
NOL11,0.9471635100035658
LINC01001,0.000142992614564595
SELENOW,0.475350029906349
C4BPA,0.961993997119529
MAN1A1,0.10184434209009698
TMEM94,0.25914746768164104
RPS15A,0.256600071153207
STOML1,0.971905709474836
LBX2-AS1,0.901326352357884
HLA-L,0.7506912780916709
MANEA-DT,0.991616287212454
SPCS2,0.507599347107339
ENTPD1-AS1,0.21025035784303306
BIN3,0.93731816013567
RPSA,0.218061852030898
SH3BP2,0.00311041896192239
BCRP2,0.24471492454107
PTPN12,0.38581187103876097
SYNJ1,0.70381915745138
PITPNB,0.45006735223702
KCNAB3,0.654210710092696
UBE3A,0.323887839437644
OXSM,0.8338446684067758
ZNF486,0.728735286182255
RAN,0.0225533643962058
ANKRD10,0.8729952129132421
MACF1,0.125097956545242
PSMG3-AS1,0.503097727617442
GBGT1,0.16910284142703302
HCG17,0.541225140908067
SPATA2,0.0117540352349197
MAK16,0.269223913727919
CORO6,0.0967509963655329
CSF2RA,0.926541477801476
KTN1,0.238380842679822
ZUP1,0.601838710337568
DDX11L2,0.530281159542469
CLIC3,0.187259817573884
ACOT2,0.7543508041895279
NOC3L,0.769614378273961
IGKV2-28,0.0334679407126185
LINC01504,0.8425051169732081
CREBZF,0.6711023448936669
MOCS1,0.00287752539722222
CFAP20,0.9610989098299458
KLHL21,0.0646446618012161
IGKV3-20,0.000468522515427201
ZNF512B,0.710138949419072
NUP210L,0.7899793759626559
KANK2,0.174410547506044
UBR4,0.7079559778839979
HOOK1,0.732112998518348
ALOX15,0.180439970433661
NDUFB11,0.8565664884927379
TMEM106C,0.629377778013484
LINC01934,0.435158682886418
ZNF347,0.183899767641214
GFPT1,0.479769854914194
C16orf74,0.804264802603241
TBC1D16,0.0366465011894348
FCHSD2,0.467821869123098
AFG3L1P,0.5739622881779121
PLCB3,0.462656590935314
SRSF12,0.902636128473223
ZFP36L1,0.153240799618905
TOB1-AS1,0.92373115879049
SEC23B,0.513032250490667
SMIM26,0.8341242958407429
STARD5,0.7823803428890659
DDHD1,0.913380787740561
TAGAP,2.76413022595685e-05
NDUFB1,0.124988345071206
IGFLR1,0.282364923478605
S100P,0.43601424780869297
PRMT7,0.107625414572967
SAMD12,0.25500010441897103
ARHGAP44,0.0493487516149552
DEXI,0.21616205555558105
ARHGAP35,0.04623343326965701
WHAMM,0.6175421282915029
TAS2R40,0.0767935856901567
GRPEL2,0.587033971316871
ACOXL,0.5877849649342071
ERICH6-AS1,0.149274112666589
DCPS,0.464972675403313
MED4,0.873424090462649
NR4A1,0.0792915334500483
RPL36,0.41830316519923
SMG8,0.790789759351554
CLN3,0.191740512843167
GBA1,0.190108927948413
ZNF175,0.6805352531995469
FHIP1A,0.171598235824514
KCNK7,0.491884976395517
USPL1,0.960212387696798
KCNC1,0.6993206848261021
RPL18AP3,0.188027492513094
FXN,0.92231304727186
CCDC71L,0.312700318640368
PAPSS2,0.5854679276480489
SETDB2,0.789330979679525
HAX1,0.383505356744584
SMTNL1,0.7808174758516919
ARID5B,0.303962873152498
EXTL3,0.19190850561227896
BTF3P12,0.49330585080976
SIGLEC14,0.522863176470284
ICAM1,0.7408520356250501
JAG2,0.086572009785998
SF3A1,0.8606423745318129
MYADM,0.000871579335145241
NOG,0.491522904120495
PHF12,0.703136744182298
ZC3H11A,0.776479617721481
METTL26,0.40233598053557
DDX56,0.17370045123502406
TRAPPC14,0.14081765779543806
ABHD15,0.0544804017203147
ZDHHC8,0.75457678987412
NDRG3,0.186536661228668
NRXN1,0.37782070061754
EDC4,0.779132688768583
RPP14,0.522342879387871
PCYT1B,0.915939042562553
TBC1D30,0.317212884636966
ZBTB10,0.00860953756903681
KRBOX4,0.38925634291140093
PJA2,0.926828515333762
ARMC8,0.152674438762743
CLDN9,0.00600822826900906
HMOX1,0.0181267640731262
PLSCR3,0.265601968134842
RBCK1,0.0309866308439642
S100B,0.993450561167009
NT5C3A,0.0867493428707783
ACIN1,0.8650665965498109
VASH1,0.608204867458572
CADPS,0.0620435890378268
AP3M2,0.793209278342886
TMEM265,0.864201584175307
GPD2,0.7545962476861541
MRPL11,0.7068004671946709
RBM26,0.7605219515583621
SPOCD1,0.20336527895336104
TGFB1,0.0496960374302947
C2orf42,0.463522629427137
TUSC2,0.274398953427264
BRD3,0.5669685708198571
IST1,0.8579000692519342
NDEL1,0.844296645534128
KIF18B,0.30969578395959496
HEMK1,0.9556834404626008
DCUN1D3,0.0391508354724187
STRIP1,0.546439656210209
HSPA7,0.42894558369547503
GOLGA4,0.4279807045111741
ACAT2,0.18009889212632602
BCAS4,0.27688002602437106
NR1H2,0.121350589652773
SKIC2,0.3505859512412439
H2AC7,0.32358039454995
LINC02884,0.0345104954113159
ARAP1,0.148180799681147
FAAP100,0.4054545728394141
CFLAR,0.878355811408428
LYSET,0.44509888288893296
SIRT2,0.703034610183907
SCARNA2,0.0989518715595805
PIGX,0.613379250059549
BCL11B,0.0409127011994386
CSPG4P12,0.869844684333386
IGKV1-5,0.00604856476107309
NHSL2,0.0443810033015576
CLSTN1,0.283170552061237
VIRMA,0.6270503432074871
KLHDC1,0.38159866859344105
XRCC1,0.315179320746245
ACSM3,0.392602978479419
CXCL8,0.4745181906696821
GEMIN8,0.7986661122727071
NDUFB9,0.4719798964479111
SNX18P13,0.546549697345358
G6PD,0.690088618311223
ARHGAP32,0.398819336429987
FMNL1-DT,0.15184526824854006
PPP2R5D,0.653914565881792
ZNF784,0.250104995127121
RAB9A,0.00574615353360041
RDH11,0.291329022449498
WDR53,0.650193381124794
GOLM2,0.0587091753769284
DLAT,0.5661660166551551
PUDP,0.11860253716904197
SLC2A11,0.367740606233795
RIPOR2,0.231929438020815
GLI1,0.110436870519098
PAM16,0.7013321698388549
TXK,0.955339649196041
TARS1,0.919992327997464
ABRAXAS2,0.0274834055994115
S1PR3,1.46800536260566e-06
MAP1LC3A,0.0962045339367438
PIGN,0.238154316586053
NME6,0.648463395695485
GZMM,0.443027021203819
OSBPL7,0.438860530242596
ZNF710,0.00524293359439828
ACTG1P14,0.198581781632138
HIGD1A,0.5450464063701911
AP1M1,0.455554631932965
CSF1R,0.5993404237553721
CRYL1,0.663288932407326
INTS6L,0.7193085810843721
FAM13A-AS1,0.5554832221027789
UBXN2A,0.5591049365195351
COPA,0.0846916809840535
RSBN1L,0.6857950582057031
AMOTL1,0.252250093576823
ASTE1,0.649285048416429
TOR2A,0.938213950185294
TPPP3,0.0360360170869077
RFFL,0.34127016499228097
MOB2,0.460490109486507
TRAM1,0.3951339592082101
TRAV17,0.35197358797549605
GPR84,0.176278426714867
NRGN,0.49393814274627
DAB2,0.24031141130391
CXorf65,0.448671495413497
TIMM50,0.770314954543433
ALOX12-AS1,0.8597842193681321
TRAF3IP3,0.0108508487604686
TIMELESS,0.6596615970488001
SLC39A13,0.593383955413778
IL7,0.0979798824378494
LMBRD1,0.0700761567735904
PTDSS2,0.63041221222733
FAM177B,0.0193244390133861
SLC2A9,0.129614037596401
GTF2IRD2B,0.103131428295511
MTHFD1P1,0.0365413419925326
SASS6,0.306435801811062
ADAMTS2,0.069248884219179
CD55,0.0325876663088236
ZNF566,0.79458491232053
PRRT3,0.5745363060566011
PIANP,0.11939841849752
DBR1,0.550682253074916
UCKL1,0.288582454464185
GRIN2C,0.894463374824074
NDUFS2,0.543978522361622
SKAP2,0.342421853516336
LINC01011,0.288976736432393
SLC35D1,0.9205910959316508
MCOLN2,0.399687859058671
NPIPA7,0.344814728872348
CSNK1G1,0.436574317197891
CYBB,0.00272443983315888
TMA16,0.3944758714196779
MIR3648-2,0.6583140560072621
RMDN3,0.994882749258088
NCOA4,0.173356261317118
SELENOH,0.8911944882586721
KRCC1,0.8741257759457309
SKP1,0.8444826210213231
TMEM8B,0.797561226261475
DCTN3,0.5455757937356599
LAT2,0.0695523826239114
RBBP4P2,0.739646648635258
GPC1,0.35184916665499105
ABHD13,0.123452152979943
ZNF414,0.0290230582098958
SLC35E4,0.595970652171833
IGIP,0.3761711368152539
RNF208,0.7719541841186189
ZBTB2,0.7321526676369999
SCARNA9,0.463584876154423
ERCC6L,0.592238502844558
ZFP37,0.651523751509115
IGLC3,0.0648277914611981
ADNP-AS1,0.603173362143439
SP100,0.20898116238048006
SETD6,0.864103419175131
GNL1,0.613195304613072
FAM241A,0.620185678649029
MAPK8IP1P2,0.73271521935266
FBXO3,0.492287706086525
EIF3H,0.958843045337588
BLM,0.411812089991541
DLG4,0.140767751321907
CUTA,0.795864376863614
RTN1,0.521970374940075
TTC17,0.6117244051388829
PPIAP41,0.8015552097035329
ARPC5L,0.0393169884158854
ABHD12,0.6795894749999781
GXYLT1,0.7137819335776759
TIGD1,0.131954808818202
NDUFAF7,0.8338226570630699
RNA5-8SN2,0.6794004513648461
ZNF324,0.502441938811714
TBC1D31,0.518055618250883
AKAP10,0.945570446104573
DNLZ,0.814155756350834
NOP16,0.8608994158184251
LRRC42,0.619915332427453
BTG1P1,0.243455487633388
DDX10,0.59227789031076
EIF3G,0.635536960313775
PRUNE2,0.0675000593376703
SMPD4BP,0.7237328215504609
PDIA3P1,0.5279623366841111
ALDH16A1,0.34953170662414296
MIGA2,0.53915113801273
TPM2,0.5570099436545021
ZAP70,0.0252473680762438
MYLK4,0.6254146108303941
ADIPOR1,0.53182890344485
LPCAT3,0.55783661249479
TAS2R14,0.422353327976608
SPATS2,0.533731490936495
MAN2C1,0.305903688987709
TBP,0.685136375890106
FBXL18,0.8919010903043809
DDX19A,0.367554240278971
PRCD,0.261599606293077
GPR34,0.0324480441628745
KCNA3,0.214387419859673
STAM,0.752270390003567
ACYP1,0.8785640032070601
TINF2,0.25339355875974
LIPT2,0.9926491325460772
TTLL12,0.816045227949638
RYR3,0.098280579535779
ALG11,0.33953045624603
ASDURF,0.548559393488248
PEX26,0.481346864031612
SEZ6L,0.0367774952871036
LTA,0.34830351274572
ERI1,0.306374630812939
NSUN3,0.0424985033425247
METTL13,0.7769203681794229
TAB1,0.154418324974737
LACTB,0.9185154466429548
TRIQK,0.157750673831594
HOXA2,0.8593287643705072
ZNF468,0.8099588191979541
NDST1,0.808593230637251
TRMT61A,0.538336526092057
DDB1,0.627556938025045
CLDN15,0.5118626057527179
MTND6P18,0.12583356111243302
GET4,0.6733254182617441
ARHGEF34P,0.111918575068785
ARRB1,0.22071368688259504
DLG1,0.91631680280563
KCTD11,0.346911381223732
SIK2,0.4333874339576809
PRKN,0.29508061980914696
BCL10,0.170108462802838
KCNAB1,0.786140918460071
BAG4,0.7066866681101559
JOSD1,0.20784749369547695
GTF2IP13,0.0334325358746142
KHK,0.304533953864877
ACAD8,0.873723652627516
GOLM1,0.448021106505815
PIP4P1,0.264648438704484
MATN1-AS1,0.170195778638324
UBASH3B,0.399426585365931
PNOC,0.468614148954489
ZNF595,0.477528603752867
NAT9,0.54837613547635
BTBD7,0.6229327907231871
CD1D,0.156014015749243
TLCD4,0.456099149322008
RHOT1,0.38499630095256093
CNTNAP3C,0.186450639049924
PSMG2,0.8333685793601879
C3,0.697357731140496
GPCPD1,0.40471918764994896
SUCLA2,0.33746908054122204
ADAMTS4,0.36623571115153103
RAMAC,0.7185629077821
LINC02193,0.00547505809220423
OGFR,0.119851154219173
FTL,0.539882684618587
CAND2,0.7235825122648699
CYB561A3,0.525762347090803
HSF2,0.8394881537416581
ENDOU,0.5477462624128
MYH10,0.8681808630003441
BANK1,0.0127858165819588
TPBG,0.000980118381954685
FBXL19,0.26945741484415403
SLC26A1,0.846493844058186
ZNF322,0.83639151343941
WDCP,0.554596706748455
SAPCD2,0.303583283795682
MPPE1,0.8439823069064369
DPCD,0.0381338886705074
SETD5,0.661683023993116
KLF7,0.948498082489385
ZNF790,0.607958535674119
PIK3CG,0.3406841158560169
HDAC3,0.674865765997188
ZDHHC4,0.133493682659229
OTX1,0.8802205313626079
ADGRG2,0.0740046768023587
ZDHHC17,0.477832388506133
ATP5PO,0.727384166922975
USP14,0.719033534555037
LRRC61,0.3840435477218721
ZNF252P,0.7281804834896991
COASY,0.382860714295511
CCDC200,0.509301385843231
CYB5D1,0.841249731243358
MPND,0.212044304763437
MCM3AP-AS1,0.794786054459359
TCF3,0.6326705770544749
XPC,0.0571839677535893
